Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC_Out,AC_out,Electricity
5,8,21,0,0,25.2,0.9,0,25.2,0,0,1.617091686
5,8,22,0,0,23.9,0,0,23.9,0,0,1.208868541
5,8,23,0,0,22.4,0.7,0,22.4,0,0,0.751263434
5,9,0,0,0,20.9,1.4,0,20.9,0,0,0.627560622
5,9,1,0,0,19.4,2.1,0,19.4,0,0,0.523270018
5,9,2,0,0,18.3,2.8,0,18.3,0,0,0.46057604
5,9,3,0,0,17.2,3.4,0,17.2,0,0,0.437583682
5,9,4,0,0,16.1,4.1,0,16.1,0,0,0.486615807
5,9,5,22,12,17.6,3.9,10.99,16.338,98.362,40.919,0.615801697
5,9,6,436,51,19.1,3.8,86.975,19.585,559.264,493.016,0.805820786
5,9,7,503,76,20.6,3.6,244.253,24.861,1888.417,1792.72,0.738659823
5,9,8,849,94,22.6,3.1,571.905,35.067,4539.078,4366.676,0.695980899
5,9,9,902,104,24.7,2.6,783.064,43.638,6098.063,5869.363,0.800785622
5,9,10,895,114,26.7,2.1,916.555,50.566,6925.737,6663.781,0.899660183
5,9,11,954,121,28.2,2.3,1059.317,55.06,7821.936,7521.338,0.978607927
5,9,12,865,110,29.6,2.4,983.358,54.7,7276.31,6999.564,1.07876557
5,9,13,912,117,31.1,2.6,1003.607,55.847,7378.014,7096.899,1.23728094
5,9,14,687,247,30.9,4.1,856.462,49.497,6507.4,6262.544,1.432169016
5,9,15,565,290,30.8,5.7,698.536,43.601,5445.238,5241.121,1.744577611
5,9,16,113,269,30.6,7.2,316.974,35.511,2567.913,2454.835,2.111773817
5,9,17,154,156,29.5,6.3,191.998,32.257,1524.507,1437.472,2.100316908
5,9,18,82,56,28.3,5.5,53.648,28.546,428.161,364.492,1.987571702
5,9,19,2,1,27.2,4.6,0.97,26.143,8.296,0,2.013915013
5,9,20,0,0,25.7,4.1,0,25.7,0,0,1.973184451
5,9,21,0,0,24.3,3.6,0,24.3,0,0,1.586493155
5,9,22,0,0,22.8,3.1,0,22.8,0,0,1.186284235
5,9,23,0,0,22.6,2.8,0,22.6,0,0,0.822508785
5,10,0,0,0,22.4,2.4,0,22.4,0,0,0.536168384
5,10,1,0,0,22.2,2.1,0,22.2,0,0,0.450765533
5,10,2,0,0,20.9,1.9,0,20.9,0,0,0.439028438
5,10,3,0,0,19.6,1.7,0,19.6,0,0,0.437583682
5,10,4,0,0,18.3,1.5,0,18.3,0,0,0.486615807
5,10,5,6,13,19.2,1.7,12.365,17.582,110.051,52.394,0.615801697
5,10,6,128,79,20.2,1.9,83.108,20.685,668.206,599.771,0.805820786
5,10,7,406,114,21.1,2.1,247.298,26.209,1943.781,1846.727,0.738659823
5,10,8,489,191,23.3,1.9,464.93,34.899,3728.053,3581.663,0.695980899
5,10,9,904,97,25.6,1.7,777.513,46.394,5968.509,5744.803,0.845909968
5,10,10,948,97,27.8,1.5,946.235,54.474,7000.49,6735.416,0.945941524
5,10,11,965,103,28.7,1.7,1051.492,57.602,7656.119,7362.877,1.030834105
5,10,12,971,105,29.7,1.9,1084.15,58.817,7841.709,7540.228,1.139945379
5,10,13,974,102,30.6,2.1,1047.829,58.167,7604.808,7313.823,1.290460741
5,10,14,953,96,30.8,3.3,927.921,52.383,6939.18,6676.665,1.488692991
5,10,15,918,85,30.9,4.5,746.026,46.612,5705.009,5491.284,1.813723467
5,10,16,868,70,31.1,5.7,523.606,40.63,3997.284,3842.507,2.204801781
5,10,17,749,50,30,4.7,269.973,35.257,1873.069,1777.747,2.184110583
5,10,18,482,30,28.9,3.6,50.634,29.381,275.21,214.475,2.090219666
5,10,19,34,6,27.8,2.6,5.819,26.646,49.657,0,2.110634642
5,10,20,0,0,25.9,2.2,0,25.9,0,0,2.043367348
5,10,21,0,0,24.1,1.9,0,24.1,0,0,1.609766706
5,10,22,0,0,22.2,1.5,0,22.2,0,0,1.09514665
5,10,23,0,0,20.7,1.9,0,20.7,0,0,0.659011271
5,11,0,0,0,19.3,2.2,0,19.3,0,0,0.591957174
5,11,1,0,0,17.8,2.6,0,17.8,0,0,0.493181555
5,11,2,0,0,17.1,2.6,0,17.1,0,0,0.439028438
5,11,3,0,0,16.3,2.6,0,16.3,0,0,0.437583682
5,11,4,0,0,15.6,2.6,0,15.6,0,0,0.486615807
5,11,5,7,10,17.4,2.8,9.573,15.937,85.83,28.617,0.615801697
5,11,6,122,71,19.3,2.9,76.058,19.548,612.103,544.799,0.805820786
5,11,7,277,194,21.1,3.1,277.874,26.342,2258.353,2153.389,0.738659823
5,11,8,485,258,23.3,3.1,526.921,34.814,4239.003,4076.487,0.695980899
5,11,9,510,354,25.6,3.1,738.444,42.44,5803.739,5586.302,0.827900193
5,11,10,520,363,27.8,3.1,837.358,47.254,6442.442,6200.188,0.941326694
5,11,11,433,445,28.7,2.9,879.383,49.692,6684.522,6432.499,1.037121482
5,11,12,495,457,29.7,2.8,971.05,53.018,7251.278,6975.603,1.153651249
5,11,13,367,396,30.6,2.6,760.282,49.842,5774.29,5557.963,1.304674392
5,11,14,398,442,31,3.6,792.303,48.593,6052.321,5825.39,1.51203241
5,11,15,115,303,31.3,4.7,381.171,39.26,3050.681,2924.298,1.752055718
5,11,16,182,241,31.7,5.7,327.994,37.233,2621.298,2506.788,2.177974522
5,11,17,133,137,29.8,4.5,168.493,32.761,1335.723,1253.003,2.111910945
5,11,18,27,59,28,3.3,54.373,28.335,451.656,387.528,1.98299648
5,11,19,0,1,26.1,2.1,0.97,24.69,8.353,0,1.983943856
5,11,20,0,0,24.1,1.9,0,24.1,0,0,1.935432831
5,11,21,0,0,22,1.7,0,22,0,0,1.52994251
5,11,22,0,0,20,1.5,0,20,0,0,1.121317246
5,11,23,0,0,19.3,1.9,0,19.3,0,0,0.748635887
5,12,0,0,0,18.5,2.2,0,18.5,0,0,0.497157112
5,12,1,0,0,17.8,2.6,0,17.8,0,0,0.450765533
5,12,2,0,0,17.1,3.1,0,17.1,0,0,0.439028438
5,12,3,0,0,16.3,3.6,0,16.3,0,0,0.437583682
5,12,4,0,0,15.6,4.1,0,15.6,0,0,0.486615807
5,12,5,1,11,16.7,3.6,10.42,15.357,93.671,36.314,0.615801697
5,12,6,85,80,17.8,3.1,80.069,18.114,669.475,601.014,0.805820786
5,12,7,63,167,18.9,2.6,178.865,21.946,1533.377,1446.136,0.738659823
5,12,8,176,355,20.6,3.5,442.153,29.574,3689.73,3544.513,0.695980899
5,12,9,206,415,22.2,4.3,563.851,33.629,4641.359,4465.517,0.707665729
5,12,10,263,336,23.9,5.2,575.985,34.584,4727.29,4548.531,0.723682001
5,12,11,338,369,24.3,6.4,709.142,35.979,5783.465,5566.793,0.7541392
5,12,12,519,344,24.6,7.6,882.563,37.868,7130.929,6860.367,0.804570361
5,12,13,804,194,25,8.8,981.715,38.609,7901.052,7596.912,0.860198121
5,12,14,783,188,25,8.4,876.653,37.601,7080.336,6811.91,0.955642476
5,12,15,728,169,25,8.1,697.456,35.18,5661.426,5449.329,1.147939569
5,12,16,550,145,25,7.7,433.191,31.351,3498.444,3359.011,1.402933898
5,12,17,469,100,23.9,6.3,233.636,27.404,1768.077,1675.295,1.412563124
5,12,18,221,49,22.8,5,53.047,23.007,387.208,324.332,1.288068004
5,12,19,2,6,21.7,3.6,5.819,20.49,51.105,0,1.373726342
5,12,20,0,0,20.8,4.8,0,20.8,0,0,1.37119575
5,12,21,0,0,19.8,6,0,19.8,0,0,1.123961596
5,12,22,0,0,18.9,7.2,0,18.9,0,0,0.864109695
5,12,23,0,0,18,5.7,0,18,0,0,0.5990626
5,13,0,0,0,17,4.1,0,17,0,0,0.501104139
5,13,1,0,0,16.1,2.6,0,16.1,0,0,0.453376773
5,13,2,0,0,14.6,2.4,0,14.6,0,0,0.440393843
5,13,3,0,0,13.2,2.3,0,13.2,0,0,0.44025484
5,13,4,0,0,11.7,2.1,0,11.7,0,0,0.490712502
5,13,5,23,13,13.5,2.6,11.88,11.966,108.424,50.797,0.626427217
5,13,6,380,52,15.4,3.1,83.919,15.766,565.157,498.791,0.826982165
5,13,7,633,87,17.2,3.6,299.857,22.679,2337.532,2230.523,0.771097149
5,13,8,708,118,18.9,3.3,517.649,30.05,4221.74,4059.782,0.741011993
5,13,9,534,209,20.5,2.9,616.72,34.962,5026.856,4837.73,0.758581999
5,13,10,634,278,22.2,2.6,854.802,42.989,6722.682,6469.1,0.775457688
5,13,11,757,239,23.5,2.6,995.186,48.06,7630.045,7337.952,0.756234074
5,13,12,882,154,24.8,2.6,1042.234,50.708,7880.099,7576.898,0.781709628
5,13,13,838,161,26.1,2.6,980.934,50.676,7416.312,7133.542,0.87577658
5,13,14,849,175,26.5,2.4,920.655,50.094,6971.182,6707.332,1.014835998
5,13,15,756,161,26.8,2.3,709.276,45.532,5462.184,5257.446,1.289823711
5,13,16,688,138,27.2,2.1,497.953,40.64,3829.456,3679.937,1.624586992
5,13,17,470,120,26.5,2.3,252.914,32.903,1881.327,1785.803,1.741422213
5,13,18,156,63,25.7,2.4,62.719,26.5,484.074,419.312,1.753010416
5,13,19,3,7,25,2.6,6.789,23.81,58.711,1.993,1.858927145
5,13,20,0,0,23.5,1.7,0,23.5,0,0,1.86304852
5,13,21,0,0,22.1,0.9,0,22.1,0,0,1.492272811
5,13,22,0,0,20.6,0,0,20.6,0,0,1.099825438
5,13,23,0,0,20,0.5,0,20,0,0,0.729499895
5,14,0,0,0,19.5,1,0,19.5,0,0,0.566307033
5,14,1,0,0,18.9,1.5,0,18.9,0,0,0.463774485
5,14,2,0,0,17,1.5,0,17,0,0,0.440393843
5,14,3,0,0,15.2,1.5,0,15.2,0,0,0.44025484
5,14,4,0,0,13.3,1.5,0,13.3,0,0,0.490712502
5,14,5,2,12,15.3,1.7,11.37,13.561,103.036,45.508,0.626427217
5,14,6,92,79,17.4,1.9,80.166,17.729,667.727,599.301,0.826982165
5,14,7,258,186,19.4,2.1,264.171,24.926,2164.186,2061.625,0.771097149
5,14,8,522,213,21.3,2.1,504.555,33.65,4072.771,3915.598,0.741011993
5,14,9,530,259,23.1,2.1,660.786,40.07,5252.567,5055.427,0.758581999
5,14,10,736,258,25,2.1,925.583,48.82,7060.877,6793.27,0.825533924
5,14,11,771,230,26.3,3.1,999.239,49.74,7593.27,7302.792,0.904653163
5,14,12,764,232,27.6,4.2,1014.935,49.283,7732.164,7435.561,0.980353972
5,14,13,826,215,28.9,5.2,1022.6,48.676,7814.047,7513.802,1.102774728
5,14,14,793,202,29.3,6,901.575,45.42,6997.299,6732.358,1.26361781
5,14,15,741,180,29.6,6.9,717.352,41.313,5647.17,5435.604,1.560641135
5,14,16,651,147,30,7.7,487.603,37.281,3818.572,3669.389,1.925398415
5,14,17,490,103,28.3,6.9,243.029,31.884,1799.63,1706.088,1.91863503
5,14,18,190,53,26.7,6,56.533,27.006,418.257,354.779,1.834138125
5,14,19,1,6,25,5.2,5.819,24.058,50.266,0,1.870363133
5,14,20,0,0,23.5,4.8,0,23.5,0,0,1.858225526
5,14,21,0,0,22.1,4.5,0,22.1,0,0,1.482396355
5,14,22,0,0,20.6,4.1,0,20.6,0,0,1.089579172
5,14,23,0,0,19.3,3.8,0,19.3,0,0,0.710329497
5,15,0,0,0,18,3.4,0,18,0,0,0.497157112
5,15,1,0,0,16.7,3.1,0,16.7,0,0,0.450765533
5,15,2,0,0,15,3.3,0,15,0,0,0.439028438
5,15,3,0,0,13.4,3.4,0,13.4,0,0,0.437583682
5,15,4,0,0,11.7,3.6,0,11.7,0,0,0.486615807
5,15,5,33,14,14.3,3.3,11.949,12.911,108.601,50.971,0.615801697
5,15,6,407,52,16.8,2.9,87.157,17.276,575.392,508.823,0.805820786
5,15,7,664,85,19.4,2.6,308.881,25.718,2369.664,2261.82,0.738659823
5,15,8,787,114,21.5,2.4,558.269,34.821,4444.724,4275.463,0.695980899
5,15,9,859,136,23.5,2.3,785.153,43.173,6131.41,5901.415,0.707665729
5,15,10,895,150,25.6,2.1,950.572,50.33,7192.026,6918.874,0.722968887
5,15,11,920,158,26.9,2.1,1060.022,54.597,7846.947,7545.232,0.775581119
5,15,12,926,160,28.1,2.1,1091.078,56.742,7983.284,7675.438,0.880498101
5,15,13,921,157,29.4,2.1,1049.231,57.078,7661.13,7367.667,1.013976105
5,15,14,900,148,29.6,2.3,937.138,53.913,6951.02,6688.011,1.202153556
5,15,15,852,132,29.8,2.4,747.831,49.16,5646.948,5435.39,1.52331703
5,15,16,775,109,30,2.6,515.265,43.041,3902.25,3750.461,1.935189127
5,15,17,636,79,28.7,2.8,264.602,35.011,1884.143,1788.55,1.977526765
5,15,18,332,45,27.4,2.9,56.757,28.049,369.639,307.101,1.927388639
5,15,19,10,7,26.1,3.1,6.789,24.991,58.387,1.675,1.968783962
5,15,20,0,0,23.7,2.8,0,23.7,0,0,1.861604113
5,15,21,0,0,21.3,2.4,0,21.3,0,0,1.343950475
5,15,22,0,0,18.9,2.1,0,18.9,0,0,0.90806456
5,15,23,0,0,17,2.6,0,17,0,0,0.5990626
5,16,0,0,0,15.2,3.1,0,15.2,0,0,0.497157112
5,16,1,0,0,13.3,3.6,0,13.3,0,0,0.450765533
5,16,2,0,0,12.9,3.1,0,12.9,0,0,0.439028438
5,16,3,0,0,12.6,2.6,0,12.6,0,0,0.437583682
5,16,4,0,0,12.2,2.1,0,12.2,0,0,0.486615807
5,16,5,95,13,14.8,2.6,10.06,13.251,91.296,33.983,0.615801697
5,16,6,565,37,17.4,3.1,90.868,17.966,527.709,462.087,0.805820786
5,16,7,785,59,20,3.6,325.723,26.096,2459.43,2349.233,0.738659823
5,16,8,882,78,22.4,3.4,575.036,34.761,4567.458,4394.105,0.695980899
5,16,9,936,93,24.8,3.3,796.846,42.71,6234.161,6000.152,0.707665729
5,16,10,971,103,27.2,3.1,971.033,49.719,7370.133,7089.358,0.72394666
5,16,11,986,109,28.5,3.1,1075.439,53.6,8004.278,7695.483,0.829403562
5,16,12,996,111,29.8,3.1,1112.3,55.856,8178.381,7861.654,0.945817978
5,16,13,987,108,31.1,3.1,1063.878,56.149,7807.894,7507.923,1.096136037
5,16,14,971,102,31.3,3.4,947.957,53.12,7060.658,6793.06,1.299324929
5,16,15,939,91,31.5,3.8,766.781,48.608,5802.83,5585.426,1.636865803
5,16,16,878,75,31.7,4.1,535.017,43.309,4032.039,3876.161,2.086810371
5,16,17,761,54,30.2,3.8,278.714,36.199,1933.025,1836.235,2.094002453
5,16,18,495,33,28.7,3.4,56.721,29.353,310.662,249.254,2.017892032
5,16,19,44,8,27.2,3.1,7.759,26.149,66.365,9.507,2.039609681
5,16,20,0,0,25.9,2.8,0,25.9,0,0,2.000614287
5,16,21,0,0,24.6,2.4,0,24.6,0,0,1.601954261
5,16,22,0,0,23.3,2.1,0,23.3,0,0,1.197030946
5,16,23,0,0,21.8,2.8,0,21.8,0,0,0.803030906
5,17,0,0,0,20.4,3.4,0,20.4,0,0,0.497157112
5,17,1,0,0,18.9,4.1,0,18.9,0,0,0.450765533
5,17,2,0,0,18.2,3.8,0,18.2,0,0,0.439028438
5,17,3,0,0,17.4,3.4,0,17.4,0,0,0.437583682
5,17,4,0,0,16.7,3.1,0,16.7,0,0,0.486615807
5,17,5,17,15,18,2.6,13.589,16.622,121.467,63.601,0.615801697
5,17,6,336,60,19.3,2,87.105,19.872,601.833,534.735,0.805820786
5,17,7,599,101,20.6,1.5,302.688,27.807,2321.278,2214.691,0.738659823
5,17,8,732,136,23.5,2.2,548.905,36.89,4332.862,4167.287,0.695980899
5,17,9,806,162,26.5,2.9,770.93,44.46,5982.36,5758.122,0.77467361
5,17,10,853,179,29.4,3.6,946.545,50.276,7163.94,6891.98,0.902253608
5,17,11,875,189,30.3,3.4,1053.253,54.127,7816.848,7516.477,1.004990798
5,17,12,880,192,31.3,3.3,1083.903,56.17,7955.803,7649.198,1.12677259
5,17,13,871,188,32.2,3.1,1037.975,56.599,7599.1,7308.366,1.293423916
5,17,14,846,177,32.4,3.3,918.778,53.727,6822.223,6564.554,1.513862981
5,17,15,799,158,32.6,3.4,736.485,49.627,5550.083,5342.116,1.849250724
5,17,16,717,130,32.8,3.6,505.569,44.259,3813.849,3664.813,2.319920127
5,17,17,564,93,31.1,3.1,257.446,37.027,1839.981,1745.463,2.285192201
5,17,18,255,49,29.5,2.6,55.997,30.217,382.993,320.198,2.167262689
5,17,19,4,5,27.8,2.1,4.849,26.562,41.397,0,2.148029442
5,17,20,0,0,25,2.3,0,25,0,0,2.030708966
5,17,21,0,0,22.2,2.4,0,22.2,0,0,1.444371153
5,17,22,0,0,19.4,2.6,0,19.4,0,0,0.955063068
5,17,23,0,0,18.3,2.4,0,18.3,0,0,0.5990626
5,18,0,0,0,17.2,2.3,0,17.2,0,0,0.531780459
5,18,1,0,0,16.1,2.1,0,16.1,0,0,0.450765533
5,18,2,0,0,15.2,2.4,0,15.2,0,0,0.439028438
5,18,3,0,0,14.2,2.8,0,14.2,0,0,0.437583682
5,18,4,0,0,13.3,3.1,0,13.3,0,0,0.486615807
5,18,5,61,16,16.3,3.3,13.592,14.989,122.393,64.509,0.615801697
5,18,6,391,59,19.2,3.4,92.822,19.842,624.689,557.132,0.805820786
5,18,7,599,107,22.2,3.6,308.572,27.935,2370.007,2262.154,0.738659823
5,18,8,742,118,24.4,3.1,536.564,36.201,4245.515,4082.787,0.695980899
5,18,9,870,138,26.7,2.6,794.628,45.771,6122.395,5892.75,0.786706929
5,18,10,922,133,28.9,2.1,956.695,53.66,7109.384,6839.732,0.890168403
5,18,11,946,142,30.4,2.3,1068.227,57.46,7783.99,7485.084,1.00105014
5,18,12,688,197,31.8,2.4,900.981,54.956,6657.381,6406.463,1.137095083
5,18,13,902,126,33.3,2.6,999.227,57.68,7271.609,6995.064,1.336402407
5,18,14,689,230,33.7,2.6,838.167,54.694,6192.145,5959.782,1.589480506
5,18,15,880,117,34,2.6,752.568,52.679,5575.355,5366.454,1.959480478
5,18,16,821,91,34.4,2.6,521.843,47.585,3853.631,3703.36,2.505019264
5,18,17,622,73,33.1,2.4,255.702,39.627,1777.354,1684.349,2.48877856
5,18,18,258,61,31.9,2.3,66.795,33.018,465.162,400.77,2.41201403
5,18,19,9,9,30.6,2.1,8.729,29.61,73.44,16.453,2.392601569
5,18,20,0,0,28,2.1,0,28,0,0,2.253272091
5,18,21,0,0,25.4,2.1,0,25.4,0,0,1.760956779
5,18,22,0,0,22.8,2.1,0,22.8,0,0,1.284414183
5,18,23,0,0,21.1,2.3,0,21.1,0,0,0.856200746
5,19,0,0,0,19.5,2.4,0,19.5,0,0,0.497157112
5,19,1,0,0,17.8,2.6,0,17.8,0,0,0.450765533
5,19,2,0,0,17.8,1.7,0,17.8,0,0,0.439028438
5,19,3,0,0,17.8,0.9,0,17.8,0,0,0.437583682
5,19,4,0,0,17.8,0,0,17.8,0,0,0.486615807
5,19,5,8,16,19.8,1.4,15.062,18.215,133.665,75.574,0.615801697
5,19,6,259,68,21.9,2.7,86.559,22.489,626.634,559.039,0.805820786
5,19,7,519,118,23.9,4.1,290.436,29.014,2237.813,2133.375,0.738659823
5,19,8,659,161,26.9,3.8,532.333,37.821,4191.206,4030.236,0.699215968
5,19,9,743,193,29.8,3.4,755.369,46.476,5802.743,5585.342,0.975423295
5,19,10,787,214,32.8,3.1,925.01,54.078,6859.419,6600.213,1.105075109
5,19,11,813,226,34.5,3.3,1033.372,57.955,7509.432,7222.62,1.277291017
5,19,12,828,230,36.1,3.4,1068.029,60.223,7664.351,7370.746,1.509679894
5,19,13,820,225,37.8,3.6,1029.332,60.737,7363.732,7083.233,1.836271732
5,19,14,792,212,37.6,3.3,909.101,58.585,6572.764,6325.276,2.146800625
5,19,15,741,188,37.4,2.9,724.679,54.963,5309.05,5109.877,2.532186439
5,19,16,650,154,37.2,2.6,494.379,49.684,3635.052,3491.501,3.136040656
5,19,17,488,109,35.7,2.4,249.311,42.046,1763.005,1670.344,3.036536228
5,19,18,194,57,34.3,2.3,61.155,35.341,434.476,370.684,2.858780487
5,19,19,2,9,32.8,2.1,8.729,31.886,72.637,15.665,2.730094633
5,19,20,0,0,30,2.1,0,30,0,0,2.498221915
5,19,21,0,0,27.2,2.1,0,27.2,0,0,1.933349712
5,19,22,0,0,24.4,2.1,0,24.4,0,0,1.404661893
5,19,23,0,0,22.9,2.3,0,22.9,0,0,0.868569334
5,20,0,0,0,21.5,2.4,0,21.5,0,0,0.716966264
5,20,1,0,0,20,2.6,0,20,0,0,0.585565731
5,20,2,0,0,19.8,2.4,0,19.8,0,0,0.523333634
5,20,3,0,0,19.6,2.3,0,19.6,0,0,0.487340457
5,20,4,0,0,19.4,2.1,0,19.4,0,0,0.515015566
5,20,5,49,18,21.5,2.8,15.203,20.293,133.641,75.55,0.639226763
5,20,6,166,79,23.5,3.4,87.459,24.116,674.6,606.036,0.907232316
5,20,7,476,144,25.6,4.1,300.264,30.947,2316.84,2210.368,0.883942916
5,20,8,480,207,28,3.6,474.59,37.882,3753.515,3606.342,0.919532733
5,20,9,279,367,30.4,3.1,573.342,43.389,4490.156,4319.387,1.166230137
5,20,10,626,326,32.8,2.6,891.271,54.022,6612.608,6363.508,1.291305548
5,20,11,655,251,34.3,2.6,904.104,56.506,6623.039,6373.516,1.448621492
5,20,12,808,239,35.7,2.6,1062.634,61.403,7574.939,7285.265,1.660689794
5,20,13,833,191,37.2,2.6,1003.05,61.893,7128.765,6858.295,1.949907641
5,20,14,691,230,37.6,3.6,839.321,56.54,6138.075,5907.82,2.276726336
5,20,15,699,198,37.9,4.7,704.404,52.386,5234.642,5038.145,2.725641453
5,20,16,761,108,38.3,5.7,507.967,47.643,3757.901,3610.593,3.376088401
5,20,17,614,68,36.6,4.8,249.248,41.516,1713.542,1622.064,3.213410206
5,20,18,379,39,35,4,55.509,35.69,323.4,261.749,2.987254873
5,20,19,45,9,33.3,3.1,8.729,32.486,72.425,15.457,2.828865031
5,20,20,0,0,32,3.3,0,32,0,0,2.676363382
5,20,21,0,0,30.7,3.4,0,30.7,0,0,2.159527064
5,20,22,0,0,29.4,3.6,0,29.4,0,0,1.661969264
5,20,23,0,0,27,3.3,0,27,0,0,1.151863592
5,21,0,0,0,24.6,2.9,0,24.6,0,0,0.87113764
5,21,1,0,0,22.2,2.6,0,22.2,0,0,0.693245756
5,21,2,0,0,21.1,2.8,0,21.1,0,0,0.602008573
5,21,3,0,0,20,2.9,0,20,0,0,0.541912198
5,21,4,0,0,18.9,3.1,0,18.9,0,0,0.560697009
5,21,5,19,17,20.7,3.1,15.273,19.516,134.734,76.623,0.721286252
5,21,6,328,62,22.6,3.1,88.637,23.237,608.225,540.999,0.945644465
5,21,7,584,104,24.4,3.1,300.709,30.246,2284.573,2178.934,0.897432955
5,21,8,709,140,27.2,3.1,539.447,39.04,4214.357,4052.639,0.932438111
5,21,9,787,167,30,3.1,761.622,47.311,5823.142,5604.97,1.188824772
5,21,10,827,184,32.8,3.1,926.543,54.124,6868.536,6608.954,1.328592645
5,21,11,849,194,33.9,4.1,1030.68,55.783,7580.265,7290.357,1.488390382
5,21,12,856,197,35,5.2,1062.679,55.576,7825.527,7524.77,1.684671821
5,21,13,849,193,36.1,6.2,1019.994,54.044,7572.699,7283.123,1.930746049
5,21,14,823,181,36.3,6.4,901.79,51.902,6762.475,6507.263,2.153853379
5,21,15,778,162,36.5,6.5,725.263,48.911,5487.014,5281.367,2.531645014
5,21,16,695,134,36.7,6.7,498.71,44.998,3751.125,3604.025,3.070718149
5,21,17,551,97,35.2,6.4,258.688,39.403,1835.434,1741.027,2.944799202
5,21,18,262,54,33.7,6,61.758,34.285,416.432,352.991,2.75442759
5,21,19,6,10,32.2,5.7,9.698,31.557,80.836,23.715,2.655418739
5,21,20,0,0,30,4.5,0,30,0,0,2.488059648
5,21,21,0,0,27.8,3.3,0,27.8,0,0,1.958657129
5,21,22,0,0,25.6,2.1,0,25.6,0,0,1.452140949
5,21,23,0,0,26,2.6,0,26,0,0,1.043701974
5,22,0,0,0,26.3,3.1,0,26.3,0,0,0.846799407
5,22,1,0,0,26.7,3.6,0,26.7,0,0,0.746831865
5,22,2,0,0,24.5,3.3,0,24.5,0,0,0.656549625
5,22,3,0,0,22.2,2.9,0,22.2,0,0,0.437583682
5,22,4,0,0,20,2.6,0,20,0,0,0.486615807
5,22,5,46,17,22.4,2.8,14.408,21.201,126.118,68.166,0.615801697
5,22,6,475,48,24.8,2.9,91.844,25.579,557.609,491.394,0.961058326
5,22,7,701,76,27.2,3.1,314.754,33.416,2318.886,2212.361,0.943279207
5,22,8,795,115,28.3,4.1,563.121,39.64,4376.799,4209.781,0.952309768
5,22,9,832,175,29.5,5.2,802.751,44.514,6227.522,5993.774,1.186275224
5,22,10,854,227,30.6,6.2,995.804,47.753,7638.405,7345.944,1.285612009
5,22,11,890,210,31.5,6.9,1085.682,49.247,8271.514,7950.5,1.399853597
5,22,12,924,166,32.4,7.5,1091.124,49.448,8305.217,7982.646,1.516156549
5,22,13,936,137,33.3,8.2,1041.242,48.72,7954.29,7647.753,1.660726163
5,22,14,916,129,32.9,7.5,926.078,47.394,7111.954,6842.194,1.782838004
5,22,15,876,116,32.6,6.9,746.883,44.864,5766.901,5550.853,2.037271329
5,22,16,812,96,32.2,6.2,523.209,41.26,3995.676,3840.95,2.380373994
5,22,17,690,71,30.5,5.9,277.077,35.178,1964.163,1866.607,2.289482591
5,22,18,420,43,28.9,5.5,62.497,29.447,374.396,311.767,2.150315589
5,22,19,30,11,27.2,5.2,10.668,26.412,91.139,33.829,2.123327204
5,22,20,0,0,26.1,4.2,0,26.1,0,0,2.076464269
5,22,21,0,0,25,3.1,0,25,0,0,1.672467495
5,22,22,0,0,23.9,2.1,0,23.9,0,0,1.237110832
5,22,23,0,0,23.3,2.9,0,23.3,0,0,0.798210685
5,23,0,0,0,22.8,3.8,0,22.8,0,0,0.683539099
5,23,1,0,0,22.2,4.6,0,22.2,0,0,0.589583203
5,23,2,0,0,20.7,3.8,0,20.7,0,0,0.527650621
5,23,3,0,0,19.3,2.9,0,19.3,0,0,0.479359757
5,23,4,0,0,17.8,2.1,0,17.8,0,0,0.493374531
5,23,5,46,17,18.7,2.8,14.411,17.404,128.357,70.364,0.615801697
5,23,6,559,40,19.7,3.4,94.953,20.404,556.436,490.244,0.83622099
5,23,7,767,63,20.6,4.1,324.449,26.427,2453.743,2343.696,0.752048902
5,23,8,864,83,22.4,3.6,569.432,34.408,4532.306,4360.129,0.75465267
5,23,9,914,98,24.3,3.1,783.473,42.265,6143.265,5912.809,0.862086958
5,23,10,943,109,26.1,2.6,949.156,49.336,7218.396,6944.122,0.95261778
5,23,11,959,114,27.6,3.5,1050.54,51.25,7918.561,7613.633,1.035417296
5,23,12,966,116,29.1,4.3,1083.759,52.023,8136.313,7821.511,1.142355271
5,23,13,963,114,30.6,5.2,1044.08,50.884,7884.592,7581.191,1.295611321
5,23,14,946,107,30.6,4.8,929.997,49.552,7060.677,6793.078,1.45764437
5,23,15,916,96,30.6,4.5,755.711,46.51,5783.462,5566.79,1.749951514
5,23,16,860,80,30.6,4.1,532.774,42.143,4044.305,3888.039,2.125207127
5,23,17,749,59,29.3,4.1,283.544,35.214,1991.309,1893.081,2.116652606
5,23,18,500,36,28,4.1,63.29,28.714,351.406,289.219,2.042101719
5,23,19,19,10,26.7,4.1,9.698,25.779,83.101,25.938,2.068461658
5,23,20,0,0,25.4,3.2,0,25.4,0,0,2.029000606
5,23,21,0,0,24.1,2.4,0,24.1,0,0,1.627010639
5,23,22,0,0,22.8,1.5,0,22.8,0,0,1.218249565
